Indicator,Groups,State,Subgroup,Phase,TimePeriod,TimePeriodLabel,TimePeriodStartDate,TimePeriodEndDate,Value,LowCI,HighCI,ConfidenceInterval,QuartileRange
Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,80 years and above,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Sex,United States,Male,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Sex,United States,Female,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,28.4,27.5,29.2,28.35,27.85
Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,40.7,38.1,43.2,40.650000000000006,27.85
Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,31.3,29.5,33.1,31.3,27.85
Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,28.8,27.1,30.6,28.85,27.85
Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,26.8,25.2,28.5,26.85,27.85
Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,21.7,20.1,23.3,21.700000000000003,27.85
Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,18.7,16.4,21.2,18.799999999999997,27.85
Symptoms of Depressive Disorder,By Age,United States,80 years and above,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,18.6,14,23.9,18.95,27.85
Symptoms of Depressive Disorder,By Sex,United States,Male,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,25.9,24.7,27.1,25.9,27.85
Symptoms of Depressive Disorder,By Sex,United States,Female,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,30.6,29.7,31.5,30.6,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,29.6,27.4,31.9,29.65,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,27.4,26.6,28.3,27.450000000000003,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,31.2,28.3,34.2,31.25,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,23.6,21.2,26,23.6,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,37.2,32.9,41.6,37.25,27.85
Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,35.2,31.6,38.9,35.25,27.85
Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,30.5,28.6,32.5,30.55,27.85
Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,32.4,31.2,33.7,32.45,27.85
Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,21.1,20.4,21.9,21.15,27.85
Symptoms of Depressive Disorder,By State,Alabama,Alabama,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,29.3,23.6,35.5,29.55,29.1
Symptoms of Depressive Disorder,By State,Alaska,Alaska,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,28.4,24.9,32.1,28.5,29.1
Symptoms of Depressive Disorder,By State,Arizona,Arizona,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,26.9,23.5,30.4,26.95,27.05
Symptoms of Depressive Disorder,By State,Arkansas,Arkansas,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,28.8,23.9,34.1,29.0,29.1
Symptoms of Depressive Disorder,By State,California,California,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,31.3,28.3,34.4,31.35,34.35
Symptoms of Depressive Disorder,By State,Colorado,Colorado,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,29.1,25.3,33.2,29.25,29.1
Symptoms of Depressive Disorder,By State,Connecticut,Connecticut,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,24.3,20.5,28.4,24.45,23.65
Symptoms of Depressive Disorder,By State,Delaware,Delaware,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,25.8,20.5,31.7,26.1,23.65
Symptoms of Depressive Disorder,By State,District of Columbia,District of Columbia,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,23,17.1,29.6,23.35,23.65
Symptoms of Depressive Disorder,By State,Florida,Florida,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,26,22.2,30.2,26.2,23.65
Symptoms of Depressive Disorder,By State,Georgia,Georgia,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,28.8,24.3,33.7,29.0,29.1
Symptoms of Depressive Disorder,By State,Hawaii,Hawaii,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,28.2,22.2,34.7,28.450000000000003,29.1
Symptoms of Depressive Disorder,By State,Idaho,Idaho,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,27.5,23.9,31.4,27.65,27.05
Symptoms of Depressive Disorder,By State,Illinois,Illinois,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,26.5,22.8,30.5,26.65,27.05
Symptoms of Depressive Disorder,By State,Indiana,Indiana,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,26.4,22.2,30.9,26.549999999999997,27.05
Symptoms of Depressive Disorder,By State,Iowa,Iowa,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,28,23.1,33.4,28.25,27.05
Symptoms of Depressive Disorder,By State,Kansas,Kansas,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,25.5,20.5,31,25.75,23.65
Symptoms of Depressive Disorder,By State,Kentucky,Kentucky,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,29.6,23.1,36.9,30.0,29.1
Symptoms of Depressive Disorder,By State,Louisiana,Louisiana,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,30.4,24,37.4,30.7,34.35
Symptoms of Depressive Disorder,By State,Maine,Maine,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,22.2,16.8,28.5,22.65,23.65
Symptoms of Depressive Disorder,By State,Maryland,Maryland,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,27.4,24,31.1,27.55,27.05
Symptoms of Depressive Disorder,By State,Massachusetts,Massachusetts,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,24.2,20.8,27.9,24.35,23.65
Symptoms of Depressive Disorder,By State,Michigan,Michigan,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,30.2,26.5,34.2,30.35,34.35
Symptoms of Depressive Disorder,By State,Minnesota,Minnesota,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,21.5,18.4,24.9,21.65,23.65
Symptoms of Depressive Disorder,By State,Mississippi,Mississippi,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,37.5,30,45.5,37.75,34.35
Symptoms of Depressive Disorder,By State,Missouri,Missouri,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,31.9,26.4,37.8,32.099999999999994,34.35
Symptoms of Depressive Disorder,By State,Montana,Montana,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,23.7,19.1,28.8,23.950000000000003,23.65
Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,26.1,22.1,30.4,26.25,27.05
Symptoms of Depressive Disorder,By State,Nevada,Nevada,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,30.8,25.9,36,30.95,34.35
Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,25.4,19.7,31.8,25.75,23.65
Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,27.3,23.9,30.9,27.4,27.05
Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,27.4,23.1,32.1,27.6,27.05
Symptoms of Depressive Disorder,By State,New York,New York,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,25,21.1,29.2,25.15,23.65
Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,31.1,26.4,36.2,31.3,34.35
Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,26.7,20.8,33.2,27.0,27.05
Symptoms of Depressive Disorder,By State,Ohio,Ohio,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,31.1,26.8,35.7,31.25,34.35
Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,29.7,24.9,34.7,29.8,29.1
Symptoms of Depressive Disorder,By State,Oregon,Oregon,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,30.1,26.8,33.7,30.25,29.1
Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,30.4,26.3,34.8,30.549999999999997,34.35
Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,34.9,28.5,41.7,35.1,34.35
Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,29.2,24.6,34.2,29.400000000000002,29.1
Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,26.2,20.8,32.3,26.549999999999997,27.05
Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,29.4,25.1,33.9,29.5,29.1
Symptoms of Depressive Disorder,By State,Texas,Texas,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,27.6,25,30.2,27.6,27.05
Symptoms of Depressive Disorder,By State,Utah,Utah,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,29.5,25.7,33.6,29.65,29.1
Symptoms of Depressive Disorder,By State,Vermont,Vermont,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,22,16.7,28.1,22.4,23.65
Symptoms of Depressive Disorder,By State,Virginia,Virginia,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,28.6,24.8,32.7,28.75,29.1
Symptoms of Depressive Disorder,By State,Washington,Washington,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,30.1,26.9,33.4,30.15,29.1
Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,38.5,32.5,44.9,38.7,34.35
Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,21.3,17.7,25.2,21.45,23.65
Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,26.2,20.3,32.7,26.5,27.05
Symptoms of Anxiety Disorder,National Estimate,United States,United States,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Age,United States,80 years and above,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Sex,United States,Male,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Sex,United States,Female,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,-1,1,Dec 22 - Jan 5,2020-12-22T00:00:00,2021-01-05T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,35.8,35.1,36.5,35.8,27.85
Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,46.1,43.4,48.8,46.099999999999994,27.85
Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,39.7,37.9,41.6,39.75,27.85
Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,39.3,37.4,41.1,39.25,27.85
Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,35.8,34,37.5,35.75,27.85
Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,28.6,27.1,30.1,28.6,27.85
Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,22.2,20.3,24.2,22.25,27.85
Symptoms of Anxiety Disorder,By Age,United States,80 years and above,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,20.5,16.4,25.2,20.799999999999997,27.85
Symptoms of Anxiety Disorder,By Sex,United States,Male,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,30.7,29.4,32,30.7,27.85
Symptoms of Anxiety Disorder,By Sex,United States,Female,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,40.5,39.7,41.4,40.55,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,37.6,35.5,39.7,37.6,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,35.8,35,36.6,35.8,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,34.8,31.8,38,34.9,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,28.1,25.6,30.7,28.15,27.85
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,41.2,37.2,45.2,41.2,27.85
Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,42.9,38.2,47.7,42.95,27.85
Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,34.7,32.9,36.5,34.7,27.85
Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,38.8,37.5,40.2,38.85,27.85
Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,32.3,31.6,33.1,32.35,27.85
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,36.8,30.6,43.3,36.95,36.099999999999994
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3 (Jan 6 � Mar 15),22,Jan 6 - Jan 18,2021-01-06T00:00:00,2021-01-18T00:00:00,36.2,32.7,39.8,36.25,36.099999999999994
