weekending,providername,providercity,residentstotaladmissionscovid-19,residentstotalconfirmedcovid-19,residentstotalsuspectedcovid-19,residentsweeklyalldeaths,residentstotalalldeaths,residentstotalcovid-19deaths,numberofallbeds,totalnumberofoccupiedbeds,staffweeklyconfirmedcovid-19,stafftotalconfirmedcovid-19,staffweeklysuspectedcovid-19,stafftotalsuspectedcovid-19,stafftotalcovid-19deaths,shortageofnursingstaff,shortageofclinicalstaff,shortageofaides,shortageofotherstaff,anycurrentsupplyofn95masks,one-weeksupplyofn95masks,anycurrentsupplyofsurgicalmasks,one-weeksupplyofsurgicalmasks,anycurrentsupplyofeyeprotection,one-weeksupplyofeyeprotection,one-weeksupplyofgowns,anycurrentsupplyofhandsanitizer,threeormoreconfirmedcovid-19casesthisweekorinitialconfirmedcovid-19casethisweek,abletotestorobtainresourcestotestallcurrentresidentswithinnext7days,abletotestorobtainresourcestotestallstaffand/orpersonnelwithinnext7days
2020-12-20T00:00:00,COLONIAL HEALTH & REHAB CENTER OF PLAINFIELD LLC,PLAINFIELD,0,61,19,1,30,3,90,66,9,33,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,MANCHESTER MANOR,MANCHESTER,15,45,18,0,39,17,126,65,9,19,0,26,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-27T00:00:00,PIERCE MEM BAPTIST HOME,BROOKLYN,1,0,1,0,17,0,72,58,0,0,0,7,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,WHISPERING PINES REHABILITATION AND NURSING CENTER,EAST HAVEN,12,60,20,0,32,25,90,65,1,41,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,DOUGLAS MANOR,WINDHAM,0,3,1,0,16,0,90,68,0,5,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,EDGEHILL HEALTH CENTER,STAMFORD,4,3,0,0,5,0,46,28,0,15,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,MADISON HOUSE,MADISON,5,42,0,0,21,13,89,44,0,15,0,1,0,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y
2020-11-15T00:00:00,EDGEHILL HEALTH CENTER,STAMFORD,2,3,0,1,5,0,46,29,0,14,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,"LEEWAY, INC",NEW HAVEN,3,0,0,0,0,0,30,29,0,1,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-22T00:00:00,LEDGECREST HEALTH CARE,KENSINGTON,5,23,1,0,15,5,55,43,0,2,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,BETHEL HEALTH CARE CENTER,BETHEL,23,61,66,0,49,16,161,125,0,30,0,19,1,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,VILLAGE CREST CENTER FOR HEALTH & REHABILITATION,NEW MILFORD,11,64,25,0,18,13,95,68,0,19,0,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-22T00:00:00,GRIMES YNHCC,NEW HAVEN,38,72,0,0,3,4,114,95,0,32,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,WESTPORT REHABILITATION COMPLEX,WESTPORT,7,39,53,0,102,14,99,44,0,9,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-10T00:00:00,GRIMES YNHCC,NEW HAVEN,38,72,0,1,9,4,114,87,1,35,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,APPLE REHAB AVON,AVON,4,21,2,2,15,7,60,32,0,13,0,3,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,AMBERWOODS OF FARMINGTON,FARMINGTON,0,1,3,0,24,0,130,84,0,16,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,WESTPORT REHABILITATION COMPLEX,WESTPORT,7,39,53,0,102,14,99,42,0,10,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-10T00:00:00,NEWINGTON RAPID RECOVERY REHAB CENTER,NEWINGTON,17,45,21,1,31,10,180,131,6,10,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-11-29T00:00:00,HARBOR VILLAGE NORTH HEALTH AND REHABILITATION CEN,NEW LONDON,1,10,154,0,12,1,128,120,0,12,0,53,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-14T00:00:00,BICKFORD HEALTH CARE CENTER,WINDSOR LOCKS,10,52,69,0,22,12,48,28,0,36,0,17,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,EDGEHILL HEALTH CENTER,STAMFORD,2,1,0,0,2,0,46,26,0,14,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,WHITNEY REHABILITATION CARE CENTER,HAMDEN,6,54,27,0,33,21,150,91,0,104,0,28,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,RIVER GLEN HEALTH CARE CTR,SOUTHBURY,0,3,0,0,11,1,120,99,0,3,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-07T00:00:00,ARDEN HOUSE,HAMDEN,27,125,6,3,62,46,360,175,5,61,0,4,0,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y
2020-12-13T00:00:00,"LEEWAY, INC",NEW HAVEN,3,0,10,0,0,0,30,29,0,4,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-24T00:00:00,WESTERN REHABILITATION CARE CENTER,DANBURY,6,28,3,0,19,7,120,81,0,15,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-22T00:00:00,MCLEAN HEALTH CENTER,SIMSBURY,6,2,12,0,17,1,89,69,1,6,2,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,BAYVIEW HEALTH CARE,WATERFORD,6,7,0,0,5,1,127,100,0,2,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,RIVERSIDE HEALTH & REHABILITAT,EAST HARTFORD,101,158,292,0,75,65,345,237,3,82,0,35,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,WILLOWS REHABILITATION & NURSING CENTER,WOODBRIDGE,24,60,0,0,29,19,90,73,0,48,0,0,0,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y
2020-11-22T00:00:00,PILGRIM MANOR,CROMWELL,2,1,6,3,13,0,60,52,0,7,2,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,INGRAHAM MANOR,BRISTOL,0,8,0,1,35,0,128,109,0,6,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-07T00:00:00,COUNTRYSIDE MANOR OF BRISTOL,BRISTOL,109,39,6,0,24,19,90,76,0,17,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,HARRINGTON COURT,COLCHESTER,0,0,2,0,11,0,125,105,0,0,0,2,0,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y
2020-11-08T00:00:00,PILGRIM MANOR,CROMWELL,2,1,6,0,10,0,60,56,0,4,2,5,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,BRIDE BROOK HEALTH & REHABILITATION CENTER,NIANTIC,0,126,0,1,49,29,130,94,0,49,0,0,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,NORTHBRIDGE HEALTH CARE CENTER,BRIDGEPORT,61,0,1,0,1,0,145,53,0,2,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,WESTPORT REHABILITATION COMPLEX,WESTPORT,7,39,53,0,102,14,99,43,0,10,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,APPLE REHAB WATERTOWN,WATERTOWN,0,0,0,0,0,0,110,88,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,JEWISH SENIOR SERVICES,BRIDGEPORT,6,89,3,0,53,22,294,256,0,74,0,30,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-08T00:00:00,KIMBERLY HALL NORTH,WINDSOR,13,94,27,0,59,47,150,100,1,50,0,1,0,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y
2020-07-12T00:00:00,VALERIE MANOR,TORRINGTON,33,65,26,0,29,19,151,111,0,8,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,"SPRINGS AT WATERMARK EAST HILL, THE",SOUTHBURY,10,3,1,0,5,0,35,21,0,11,0,5,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,AUTUMN LAKE HEALTHCARE AT BUCKS HILL,WATERBURY,1,0,0,0,6,0,90,75,0,2,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,"ELIM PARK BAPTIST HOME, INC",CHESHIRE,1,5,0,0,10,6,90,78,0,9,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-27T00:00:00,SAINT JOHN PAUL I I CENTER,DANBURY,17,112,4,1,61,32,141,106,0,64,0,5,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-02-07T00:00:00,WESTERN REHABILITATION CARE CENTER,DANBURY,4,4,0,0,5,1,120,83,0,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,HAMDEN REHABILITATION & HEALTH CARE CENTER,HAMDEN,7,23,62,1,15,7,153,92,1,14,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-12T00:00:00,FAIRVIEW,GROTON,0,0,0,0,7,0,120,100,0,0,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-08T00:00:00,"SPRINGS AT WATERMARK EAST HILL, THE",SOUTHBURY,4,0,1,0,1,0,35,21,1,4,0,5,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,ARK HEALTHCARE & REHABILITATION AT GOVERNOR’S HO,SIMSBURY,1,9,1,0,8,1,70,44,0,2,0,1,0,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y
2020-09-13T00:00:00,SHARON HEALTH CARE CENTER,SHARON,10,0,0,0,6,4,88,48,0,3,0,5,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-04T00:00:00,REGALCARE AT NEW HAVEN,NEW HAVEN,9,57,227,0,11,8,150,149,0,23,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,VANDERMAN PLACE,WILLIMANTIC,0,0,1,0,3,0,114,84,0,0,0,0,0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-15T00:00:00,MATTATUCK HEALTH CARE FAC,WATERBURY,1,36,0,1,2,2,43,4,3,19,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-11-22T00:00:00,JEFFERSON HOUSE,NEWINGTON,0,68,38,3,19,17,104,75,6,54,5,55,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-08-16T00:00:00,HARBOR VILLAGE NORTH HEALTH AND REHABILITATION CEN,NEW LONDON,1,10,152,0,9,1,128,118,0,5,1,43,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,SHERIDEN WOODS,BRISTOL,21,15,16,1,2,1,146,98,0,11,0,10,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-28T00:00:00,HANCOCK HALL,DANBURY,5,42,0,2,38,10,96,59,0,45,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,COBALT LODGE HEALTH CARE & REH,COBALT,37,30,1,0,11,10,35,27,0,11,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,MEADOW RIDGE,WEST REDDING,13,10,0,1,39,7,62,40,1,13,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,JEFFERSON HOUSE,NEWINGTON,0,30,3,0,8,8,104,70,1,23,1,15,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,BISHOP WICKE HEALTH & REHAB CT,SHELTON,6,20,13,0,15,3,120,80,0,17,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,NEWTOWN REHABILITATION & HEALTH CARE CENTER,NEWTOWN,15,84,14,1,34,27,137,100,0,14,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,PARKVILLE CARE CENTER,HARTFORD,0,72,0,0,10,6,150,112,0,24,0,30,0,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y
2021-02-28T00:00:00,CHESHIRE HOUSE HEALTH CARE FAC,WATERBURY,15,75,27,1,34,23,75,62,0,35,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-06-21T00:00:00,BEACON BROOK HEALTH CENTER,NAUGATUCK,19,96,18,1,24,5,126,84,1,29,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-08T00:00:00,LUTHERAN HOME OF SOUTHBURY INC,SOUTHBURY,7,58,11,1,56,18,120,108,0,34,0,22,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,WHITNEY REHABILITATION CARE CENTER,HAMDEN,6,54,27,2,36,21,150,92,2,110,0,30,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-22T00:00:00,CANDLEWOOD VALLEY HEALTH & REHABILITATION CENTER,NEW MILFORD,0,5,0,0,22,0,148,113,0,10,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,NEWTOWN REHABILITATION & HEALTH CARE CENTER,NEWTOWN,20,87,14,1,41,31,137,100,1,15,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,ST JOSEPHS LIVING CENTER,WINDHAM,3,77,37,0,43,19,120,65,0,47,0,68,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-07T00:00:00,JEROME HOME,NEW BRITAIN,0,18,2,1,3,0,94,76,0,2,1,12,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,LEDGECREST HEALTH CARE,KENSINGTON,5,23,0,0,11,5,55,41,0,2,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,"SUMMIT AT PLANTSVILLE, THE",PLANTSVILLE,12,15,21,3,20,9,150,128,0,4,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,QUINNIPIAC VALLEY CENTER,WALLINGFORD,194,87,1,1,41,10,180,107,0,36,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,PARKWAY PAVILION HEALTH AND REHABILITATION CENTER,ENFIELD,5,101,4,0,29,19,130,105,2,27,0,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,"ORCHARD GROVE SPECIALTY CARE CENTER, LLC",UNCASVILLE,1,1,0,0,72,0,130,97,0,3,0,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,FOX HILL CENTER,ROCKVILLE,33,91,2,1,47,16,150,90,0,39,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,GOLDEN HILL REHAB PAVILION,MILFORD,28,0,3,0,19,19,120,89,0,18,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,LIVEWELL CONNECTICUT,PLANTSVILLE,23,0,0,1,23,0,120,114,1,8,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-31T00:00:00,"TWIN MAPLES HEALTHCARE, INC",DURHAM,9,38,0,0,7,1,44,35,0,23,0,2,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,VILLAGE GREEN OF BRISTOL REHAB & HEALTH CENTER,FORESTVILLE,1,1,0,0,18,0,120,78,0,1,0,1,0,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y
2021-01-17T00:00:00,ARK HEALTHCARE & REHABILITATION AT ST. CAMILLUS,STAMFORD,12,55,0,0,27,22,124,71,1,28,0,0,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,LONG RIDGE POST-ACUTE CARE,STAMFORD,39,62,31,0,33,23,120,77,0,21,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,APPLE REHAB CROMWELL,CROMWELL,1,20,11,0,14,7,75,58,0,3,0,2,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-08T00:00:00,ST JOSEPHS LIVING CENTER,WINDHAM,1,33,37,1,27,8,120,78,0,9,2,63,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-12T00:00:00,LORD CHAMBERLAIN NURSING & REHABILITATION CENTER,STRATFORD,24,70,94,2,51,31,190,137,0,41,1,58,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-07T00:00:00,CALEB HITCHCOCK HEALTH CARE CE,BLOOMFIELD,10,6,16,1,29,8,60,41,0,23,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,"SUMMIT AT PLANTSVILLE, THE",PLANTSVILLE,15,17,21,1,36,9,150,134,2,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-04T00:00:00,AVALON HEALTH CARE CENTER AT STONERIDGE,MYSTIC,0,0,0,0,6,0,40,27,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,POMPERAUG WOODS HEALTH CENTER,SOUTHBURY,0,4,2,0,2,1,37,28,0,3,0,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,REGALCARE AT SOUTHPORT,SOUTHPORT,24,73,3,0,17,11,120,77,0,41,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,SILVER SPRINGS CARE CENTER,MERIDEN,0,66,1,0,10,8,155,141,0,22,0,29,0,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y
2021-01-31T00:00:00,ABBOTT TERR HEALTH CTR,WATERBURY,108,43,7,0,19,7,205,171,0,21,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-15T00:00:00,CALEB HITCHCOCK HEALTH CARE CE,BLOOMFIELD,0,5,16,0,19,5,60,43,0,9,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-07T00:00:00,NEWTOWN REHABILITATION & HEALTH CARE CENTER,NEWTOWN,47,133,16,2,75,41,137,98,0,54,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,BICKFORD HEALTH CARE CENTER,WINDSOR LOCKS,8,48,69,0,18,11,48,30,0,30,0,17,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,HARRINGTON COURT,COLCHESTER,0,0,2,0,5,0,125,114,0,0,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y
2020-11-01T00:00:00,CASSENA CARE AT NEW BRITAIN,NEW BRITAIN,10,74,58,0,19,12,90,36,0,23,0,13,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,TOUCHPOINTS AT MANCHESTER,MANCHESTER,33,63,0,0,24,23,131,109,0,13,0,24,0,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y
2021-01-24T00:00:00,GROTON REGENCY CENTER,GROTON,8,71,12,3,43,13,162,109,0,39,0,22,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,SOUTHINGTON CARE CENTER,SOUTHINGTON,1,52,7,3,9,9,130,90,5,30,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-01-24T00:00:00,CHERRY BROOK HEALTH CARE CENTE,COLLINSVILLE,8,26,0,1,14,3,100,78,0,31,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-01-17T00:00:00,DOUGLAS MANOR,WINDHAM,3,58,1,2,36,3,90,58,12,39,0,3,0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-08-16T00:00:00,REGALCARE AT NEW HAVEN,NEW HAVEN,9,57,227,0,9,8,150,144,0,20,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,BEACON BROOK HEALTH CENTER,NAUGATUCK,31,99,20,1,29,5,126,92,2,34,0,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-07T00:00:00,SHARON HEALTH CARE CENTER,SHARON,10,0,0,0,4,4,88,41,0,3,0,4,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,"LUDLOWE CENTER FOR HEALTH & REHABILITATION, LLC",FAIRFIELD,7,60,34,1,21,16,144,116,0,44,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-18T00:00:00,APPLE REHAB WATERTOWN,WATERTOWN,1,1,0,0,2,1,110,94,0,1,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-17T00:00:00,MONSIGNOR BOJNOWSKI MANOR,NEW BRITAIN,8,0,0,0,3,0,60,48,0,4,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,"MYSTIC HEALTHCARE & REHABILITATION CENTER, LLC",MYSTIC,10,42,20,0,30,18,100,64,0,21,0,5,0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,ORANGE HEALTH CARE CENTER,ORANGE,5,0,0,1,6,2,60,50,0,1,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,APPLE REHAB MYSTIC,MYSTIC,1,0,4,0,4,0,60,44,0,0,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-07T00:00:00,GRANDVIEW REHABILITATION AND HEALTHCARE CENTER,NEW BRITAIN,2,97,6,1,37,20,160,132,2,43,0,4,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-02-21T00:00:00,APPLE REHAB ROCKY HILL,ROCKY HILL,22,7,3,0,14,6,120,75,0,0,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,VANDERMAN PLACE,WILLIMANTIC,0,0,3,0,14,0,114,77,0,1,0,0,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,COLONIAL HEALTH & REHAB CENTER OF PLAINFIELD LLC,PLAINFIELD,0,0,14,1,20,0,90,79,0,0,0,3,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,TOUCHPOINTS AT BLOOMFIELD,BLOOMFIELD,56,101,2,1,16,13,145,117,0,15,0,59,1,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y
2020-11-01T00:00:00,REGALCARE AT SOUTHPORT,SOUTHPORT,24,73,3,0,19,11,120,79,0,41,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,"SUFFIELD HOUSE, THE",SUFFIELD,28,60,5,0,22,14,128,103,0,35,0,11,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,NORTHBRIDGE HEALTH CARE CENTER,BRIDGEPORT,82,0,1,0,1,0,145,53,0,3,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,VANDERMAN PLACE,WILLIMANTIC,0,0,3,2,13,0,114,84,0,1,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,EVERGREEN HEALTH CARE CENTER,STAFFORD SPRINGS,3,12,1,1,4,1,180,137,2,2,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y
2021-02-07T00:00:00,WHISPERING PINES REHABILITATION AND NURSING CENTER,EAST HAVEN,51,63,20,0,38,25,90,73,1,47,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
